Instituto Nacional para el Federalismo y el Desarrollo Municipal

Base de datos de Poblacion 2020

cve_inegi,id_estado,id_municipio,superficie,municipios,localidades,cabecera,longitud,latitud,altitud,pob_cabecera,pob_cabecera_h,pob_cabecera_m,total,hombres,mujeres,p3ymas,p3ymas_h,p3ymas_m,p5ymas,p5ymas_h,p5ymas_m,p0_2,p0_2_h,p0_2_m,p3_5,p3_5_h,p3_5_m,p6_14,p6_14_h,p6_14_m,p8_14,p8_14_h,p8_14_m,p15_17,p15_17_h,p15_17_m,p18_24,p18_24_h,p18_24_m,p25_29,p25_29_h,p25_29_m,p25_59,p25_59_h,p25_59_m,p60ymas,p60ymas_h,p60ymas_m,p12ymas,p12ymas_h,p12ymas_m,p15ymas,p15ymas_h,p15ymas_m,p18ymas,p18ymas_h,p18ymas_m,p30ymas,p30ymas_h,p30ymas_m,loc1_249,loc250_499,loc500_999,loc1K_2499,loc2K5_4999,loc5K_9999,loc10K_14999,loc15K_29999,loc30K_49999,loc50K_99999,loc100K_249999,loc250K_499999,loc500K_999999,locmayor1M,tipo_municipio,p3ymas_li,p3ymas_li_h,p3ymas_li_m,p3ymas_li_esp,p3ymas_li_esp_h,p3ymas_li_esp_m,p3ymas_li_noesp,p3ymas_li_noesp_h,p3ymas_li_noesp_m,p3ymas_li_esp_noespecif,p3ymas_li_esp_noespecif_h,p3ymas_li_esp_noespecif_m,p3ymas_no_li,p3ymas_no_li_h,p3ymas_no_li_m,p3ymas_li_noespecif,p3ymas_li_noespecif_h,p3ymas_li_noespecif_m,id_lengua1,id_lengua2,hab_lengua1,hab_lengua2,p_catolica,p_nocatolica,p_otrareligion,p_sinreligion
"20378","20","378","0.00","0","0","","","","0","0","0","0","3720","1792","1928","3546","1704","1842","3407","1631","1776","174","88","86","219","110","109","0","0","0","515","248","267","208","96","112","423","204","219","263","128","135","0","0","0","543","252","291","2879","1385","1494","2652","1266","1386","2444","1170","1274","0","0","0","296","0","2054","1370","0","0","0","0","0","0","0","0","0","0","","879","418","461","824","401","423","55","17","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20379","20","379","0.00","0","0","","","","0","0","0","0","2951","1327","1624","2793","1250","1543","2680","1196","1484","158","77","81","181","87","94","0","0","0","477","245","232","193","82","111","316","151","165","192","71","121","0","0","0","415","162","253","2223","972","1251","2001","858","1143","1808","776","1032","0","0","0","1056","1253","642","0","0","0","0","0","0","0","0","0","0","0","","2228","1003","1225","2161","991","1170","66","11","55","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20380","20","380","0.00","0","0","","","","0","0","0","0","2242","1094","1148","2148","1045","1103","2061","995","1066","94","49","45","127","72","55","0","0","0","267","130","137","119","54","65","225","110","115","149","75","74","0","0","0","379","170","209","1790","857","933","1684","809","875","1565","755","810","0","0","0","0","0","0","2242","0","0","0","0","0","0","0","0","0","0","","549","269","280","540","268","272","9","1","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20381","20","381","0.00","0","0","","","","0","0","0","0","2940","1388","1552","2772","1316","1456","2648","1260","1388","168","72","96","192","95","97","0","0","0","422","220","202","136","75","61","304","137","167","240","100","140","0","0","0","475","218","257","2243","1044","1199","2058","953","1105","1922","878","1044","0","0","0","0","0","507","2433","0","0","0","0","0","0","0","0","0","0","","4","1","3","4","1","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20382","20","382","0.00","0","0","","","","0","0","0","0","1182","561","621","1132","537","595","1104","524","580","50","24","26","46","22","24","0","0","0","165","80","85","64","33","31","124","62","62","70","30","40","0","0","0","238","107","131","955","452","503","882","414","468","818","381","437","0","0","0","272","281","629","0","0","0","0","0","0","0","0","0","0","0","","376","173","203","351","165","186","25","8","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20383","20","383","0.00","0","0","","","","0","0","0","0","595","293","302","567","278","289","538","262","276","28","15","13","39","22","17","0","0","0","72","37","35","21","7","14","63","36","27","48","16","32","0","0","0","112","59","53","466","219","247","437","206","231","416","199","217","0","0","0","296","299","0","0","0","0","0","0","0","0","0","0","0","0","","3","0","3","3","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20384","20","384","0.00","0","0","","","","0","0","0","0","4794","2281","2513","4518","2123","2395","4344","2040","2304","276","158","118","278","136","142","0","0","0","732","361","371","254","130","124","536","265","271","345","148","197","0","0","0","658","311","347","3627","1692","1935","3322","1540","1782","3068","1410","1658","0","0","0","128","0","698","0","3968","0","0","0","0","0","0","0","0","0","","2653","1284","1369","2596","1269","1327","54","13","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20385","20","385","0.00","0","0","","","","0","0","0","0","100402","47016","53386","95859","44732","51127","92557","43048","49509","4063","2043","2020","4969","2488","2481","0","0","0","12072","6066","6006","5209","2584","2625","12463","5970","6493","8712","4030","4682","0","0","0","9540","4112","5428","80618","37219","43399","75447","34568","40879","70238","31984","38254","0","0","0","4108","1283","1454","6441","5268","0","0","0","0","81848","0","0","0","0","","9089","4045","5044","8821","3933","4888","166","57","109","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20386","20","386","0.00","0","0","","","","0","0","0","0","19079","9243","9836","17958","8660","9298","17113","8256","8857","1121","583","538","1273","606","667","0","0","0","3365","1678","1687","1451","722","729","2449","1188","1261","1312","587","725","0","0","0","1717","840","877","13926","6659","7267","12472","5918","6554","11021","5196","5825","0","0","0","4997","5239","6566","2277","0","0","0","0","0","0","0","0","0","0","","12252","5918","6334","10192","5264","4928","1964","607","1357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20387","20","387","0.00","0","0","","","","0","0","0","0","2891","1386","1505","2790","1341","1449","2699","1294","1405","101","45","56","136","72","64","0","0","0","378","198","180","133","67","66","282","130","152","191","93","98","0","0","0","569","272","297","2343","1109","1234","2195","1029","1166","2062","962","1100","0","0","0","2","342","0","0","2547","0","0","0","0","0","0","0","0","0","","15","9","6","15","9","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20388","20","388","0.00","0","0","","","","0","0","0","0","2809","1390","1419","2659","1315","1344","2530","1254","1276","150","75","75","199","97","102","0","0","0","478","256","222","193","98","95","358","180","178","219","99","120","0","0","0","269","132","137","2062","1000","1062","1863","899","964","1670","801","869","0","0","0","874","727","1208","0","0","0","0","0","0","0","0","0","0","0","","25","8","17","25","8","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20389","20","389","0.00","0","0","","","","0","0","0","0","908","422","486","872","400","472","845","382","463","36","22","14","45","32","13","0","0","0","55","36","19","29","14","15","118","49","69","93","46","47","0","0","0","193","88","105","769","335","434","749","321","428","720","307","413","0","0","0","0","0","908","0","0","0","0","0","0","0","0","0","0","0","","844","388","456","822","382","440","21","6","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20390","20","390","0.00","0","0","","","","0","0","0","0","50362","24171","26191","48028","22976","25052","46428","22204","24224","2058","1057","1001","2412","1194","1218","0","0","0","5102","2615","2487","2338","1138","1200","5973","2961","3012","4497","2222","2275","0","0","0","6024","2652","3372","41280","19564","21716","39083","18418","20665","36745","17280","19465","0","0","0","0","0","0","0","4467","0","0","0","45895","0","0","0","0","0","","5865","2806","3059","5740","2751","2989","59","24","35","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20391","20","391","0.00","0","0","","","","0","0","0","0","3375","1647","1728","3179","1534","1645","3048","1470","1578","196","113","83","206","105","101","0","0","0","653","335","318","213","110","103","346","158","188","236","103","133","0","0","0","347","160","187","2452","1157","1295","2160","1011","1149","1947","901","1046","0","0","0","555","508","522","1790","0","0","0","0","0","0","0","0","0","0","","3091","1492","1599","2437","1302","1135","637","181","456","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20392","20","392","0.00","0","0","","","","0","0","0","0","6726","3232","3494","6381","3057","3324","6151","2941","3210","342","174","168","343","175","168","0","0","0","1050","552","498","517","253","264","646","306","340","460","209","251","0","0","0","1139","485","654","5213","2428","2785","4754","2196","2558","4237","1943","2294","0","0","0","1736","1635","2086","1269","0","0","0","0","0","0","0","0","0","0","","3425","1622","1803","3213","1580","1633","206","40","166","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20393","20","393","0.00","0","0","","","","0","0","0","0","4173","1971","2202","3957","1853","2104","3814","1767","2047","216","118","98","219","114","105","0","0","0","539","282","257","203","98","105","469","222","247","344","170","174","0","0","0","497","220","277","3280","1506","1774","3045","1376","1669","2842","1278","1564","0","0","0","79","0","0","0","4094","0","0","0","0","0","0","0","0","0","","3043","1423","1620","2982","1409","1573","60","13","47","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20394","20","394","0.00","0","0","","","","0","0","0","0","2796","1353","1443","2691","1298","1393","2587","1245","1342","105","55","50","146","75","71","0","0","0","356","179","177","197","99","98","294","142","152","182","90","92","0","0","0","461","226","235","2267","1094","1173","2112","1010","1102","1915","911","1004","0","0","0","42","0","668","2086","0","0","0","0","0","0","0","0","0","0","","2508","1219","1289","2229","1141","1088","276","77","199","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20395","20","395","0.00","0","0","","","","0","0","0","0","1629","740","889","1587","721","866","1547","693","854","42","19","23","62","37","25","0","0","0","262","127","135","114","56","58","125","70","55","61","27","34","0","0","0","473","184","289","1352","603","749","1214","533","681","1100","477","623","0","0","0","486","1143","0","0","0","0","0","0","0","0","0","0","0","0","","1258","569","689","1110","555","555","148","14","134","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20396","20","396","0.00","0","0","","","","0","0","0","0","3259","1432","1827","3111","1362","1749","2987","1301","1686","148","70","78","188","100","88","0","0","0","527","284","243","195","84","111","292","123","169","221","92","129","0","0","0","577","209","368","2480","1026","1454","2266","911","1355","2071","827","1244","0","0","0","31","466","0","2762","0","0","0","0","0","0","0","0","0","0","","2837","1230","1607","1765","887","878","1058","339","719","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20397","20","397","0.00","0","0","","","","0","0","0","0","40123","18602","21521","37997","17529","20468","36317","16657","19660","2124","1072","1052","2505","1271","1234","0","0","0","5478","2663","2815","2370","1198","1172","4384","2072","2312","3086","1396","1690","0","0","0","4474","1919","2555","30960","14056","16904","28558","12894","15664","26188","11696","14492","0","0","0","6040","9223","3550","2395","0","0","0","18915","0","0","0","0","0","0","","9653","4225","5428","9150","4120","5030","427","70","357","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20398","20","398","0.00","0","0","","","","0","0","0","0","4874","2360","2514","4662","2239","2423","4502","2155","2347","212","121","91","242","122","120","0","0","0","585","263","322","253","130","123","503","252","251","343","166","177","0","0","0","921","449","472","3923","1894","2029","3681","1781","1900","3428","1651","1777","0","0","0","523","329","0","0","4022","0","0","0","0","0","0","0","0","0","","326","157","169","326","157","169","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20399","20","399","0.00","0","0","","","","0","0","0","0","41921","19948","21973","39685","18795","20890","38203","18051","20152","2137","1104","1033","2224","1097","1127","0","0","0","5268","2653","2615","2234","1106","1128","5017","2441","2576","3626","1703","1923","0","0","0","3341","1523","1818","32930","15439","17491","30685","14264","16421","28451","13158","15293","0","0","0","1298","1485","2825","7727","0","0","0","28586","0","0","0","0","0","0","","4982","2234","2748","4904","2213","2691","56","14","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20400","20","400","0.00","0","0","","","","0","0","0","0","1713","821","892","1655","795","860","1596","761","835","58","26","32","93","51","42","0","0","0","220","115","105","70","38","32","140","70","70","126","60","66","0","0","0","388","175","213","1367","643","724","1274","596","678","1204","558","646","0","0","0","105","0","0","1608","0","0","0","0","0","0","0","0","0","0","","7","4","3","7","4","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20401","20","401","0.00","0","0","","","","0","0","0","0","27046","13241","13805","25449","12392","13057","24280","11786","12494","1579","840","739","1715","881","834","0","0","0","3826","1939","1887","1489","759","730","2897","1388","1509","2457","1151","1306","0","0","0","2422","1181","1241","20517","9861","10656","18874","9027","9847","17385","8268","9117","0","0","0","5009","3949","4261","3195","0","0","10632","0","0","0","0","0","0","0","","1987","950","1037","1912","930","982","60","12","48","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20402","20","402","0.00","0","0","","","","0","0","0","0","1067","518","549","1004","490","514","963","473","490","63","28","35","65","29","36","0","0","0","162","83","79","52","28","24","92","38","54","66","25","41","0","0","0","144","66","78","810","398","412","740","358","382","688","330","358","0","0","0","7","0","0","1060","0","0","0","0","0","0","0","0","0","0","","46","22","24","46","22","24","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20403","20","403","0.00","0","0","","","","0","0","0","0","3751","1768","1983","3580","1684","1896","3447","1611","1836","146","72","74","201","105","96","0","0","0","495","232","263","195","82","113","426","205","221","293","134","159","0","0","0","373","173","200","2973","1372","1601","2759","1275","1484","2564","1193","1371","0","0","0","758","0","0","0","2993","0","0","0","0","0","0","0","0","0","","270","117","153","267","116","151","3","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"20404","20","404","0.00","0","0","","","","0","0","0","0","761","367","394","738","354","384","719","347","372","23","13","10","30","13","17","0","0","0","77","32","45","41","24","17","60","31","29","46","22","24","0","0","0","186","90","96","645","316","329","612","300","312","571","276","295","0","0","0","281","480","0","0","0","0","0","0","0","0","0","0","0","0","","13","6","7","13","6","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
